OBJECTID,SITEREF,BOUNDNUM,OBJID,SITESORT,BOUNDREF,SITEALIAS,SITEADDRESS,SITEYRDESCRIPTION,SUITTYPE,SITEYRSUITCOMMENTS,AVLTYPE,SITEYRAVLBTYCOMMENTS,ACHTYPE,SITEYRACHCOMMENTS,SAPSTATUS,SAPREF,TOTALSHT,TOTALMED,TOTALLNG,TOTALIPP,TOTALOPP,SHLTOT,YR19_20,YR20_21,YR21_22,YR22_23,YR23_24,YR24_25,YR25_26,YR26_27,YR27_28,YR28_29,YR29_30,YR30_31,YR31_32,YR32_33,YR33_34,YR34_35,YR35_36,LCCOWN,SHLVERSIONREF,SHLAAYEAR,SHLAAYRVERSION,HMCAMAX,WARDMAX,Shape__Area,Shape__Length,SAPCAP
5122,SHL02035,SHL020351,1097,5535,SHL020351,5535,"Land Off Hollywell Lane, Hollywell Lane, Armley",,Suitable,Site obtained planning permission on 14/04/2022 and has current approval under 21/09637/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 21/09637/FU by Zarina Acquisitions Ltd and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,Outer West,Armley,0,0,
5123,SHL02036,SHL020361,1098,5536,SHL020361,5536,"Gain Lane Farm, Gain Lane",,Suitable,Site obtained planning permission on 21/06/2022 and has current approval under 20/04565/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 20/04565/FU by The Bridge Community Care Limited and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,7,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,Outer West,Calverley & Farsley,0,0,
5441,SHL02037,SHL020371,1099,5537,SHL020371,5537,"1 Eastgate, Leeds",,Suitable,Site obtained planning permission on 19/08/2021 and has current approval under 21/05905/DPD.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 21/05905/DPD by EGPL Property Limited and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,51,0,0,51,0,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,City Centre,Little London & Woodhouse,0,0,
5443,SHL02039,SHL020391,1101,5539,SHL020391,5539,"Hope City Church, 32 York Road",,Suitable,Site obtained detailed planning permission under 18/00294/FU and is under construction as at 1st April 2023.,Short (=<5 yrs),Site is under construction as at 1st April 2023.,Short (=<5yrs),Site is under construction as at 1st April 2023.,Not adopted,n/a,52,0,0,52,0,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,,Under construction,2024,1,City Centre,Burmantofts & Richmond Hill,0,0,
5446,SHL02042,SHL020421,1104,5542,SHL020421,5542,"Caroline House, Diamond House, Sheepscar Street South, Sheepscar",,Suitable,Site obtained planning permission on 28/06/2021 and has current approval under 20/02958/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 20/02958/FU by Alumno Student (Whitelock) Ltd and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,105,0,0,105,0,105,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,Inner Area,Little London & Woodhouse,0,0,
5447,SHL02043,SHL020431,1105,5543,SHL020431,5543,"Sandway Business Centre, Shannon Street, Richmond Hill",,Suitable,Site obtained planning permission on 01/04/2021 and has current approval under 20/05778/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 20/05778/FU by LIV3NEON Ltd and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,85,0,0,85,0,85,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,City Centre,Burmantofts & Richmond Hill,0,0,
5448,SHL02044,SHL020441,1106,5544,SHL020441,5544,"2 Low Grange View, Belle Isle, Leeds, LS10 3DT",,Suitable,Site obtained detailed planning permission under 15/06085/FU and is under construction as at 1st April 2023.,Short (=<5 yrs),Site is under construction as at 1st April 2023.,Short (=<5yrs),Site is under construction as at 1st April 2023.,Not adopted,n/a,10,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,Under construction,2024,1,Inner Area,Middleton Park,0,0,
5451,SHL02047,SHL020471,1107,5547,SHL020471,5547,"Bank Street And Chapel Hill, Morley, Leeds, LS27 9JB",,LDF to determine,Site not adopted within the Site Allocations Plan for housing in the current plan period. Suitability of the location will be considered as part of a future review of the Site Allocations Plan if new sites are required to meet up-to-date housing needs.,Beyond 2033,Site submitted to the SHLAA process as available for development.,Beyond 2033,The site is recorded in the 2023 SHLAA update as available with the assessment of delivery beyond the plan period to that reflect the suitability of the location as at 1 April 2023.  The delivery of the site is dependent upon any future assessment on the policy status of the location to meet up-to-date housing needs that will be taken into account as part of SHLAA assessments and Leeds Local Plan 2040.,Not adopted,n/a,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,,Beyond 2033,2024,1,Outer South West,Morley North,0,0,
5452,SHL02048,SHL020481,1108,5548,SHL020481,5548,"23 - 25 Morley Mill, Commercial Street, Morley",,Suitable,Site obtained planning permission on 21/01/2022 and has current approval under 21/08034/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 21/08034/FU by Mersten Limited and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,12,0,0,12,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,Outer South West,Morley South,0,0,
5453,SHL02049,SHL020491,1109,5549,SHL020491,5549,"Pavilion Buildings, High Street, Morley",,Suitable,Site obtained detailed planning permission under 13/05468/FU and is under construction as at 1st April 2023.,Short (=<5 yrs),Site is under construction as at 1st April 2023.,Short (=<5yrs),Site is under construction as at 1st April 2023.,Not adopted,n/a,14,0,0,14,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,Under construction,2024,1,Outer South West,Morley South,0,0,
5454,SHL02050,SHL020501,1110,5550,SHL020501,5550,"Shoulder Of Mutton, Howden Clough Road, Morley, Leeds, LS27 0LR",,LDF to determine,Site not adopted within the Site Allocations Plan for housing in the current plan period. Suitability of the location will be considered as part of a future review of the Site Allocations Plan if new sites are required to meet up-to-date housing needs.,Beyond 2033,Site submitted to the SHLAA process as available for development.,Beyond 2033,The site is recorded in the 2023 SHLAA update as available with the assessment of delivery beyond the plan period to that reflect the suitability of the location as at 1 April 2023.  The delivery of the site is dependent upon any future assessment on the policy status of the location to meet up-to-date housing needs that will be taken into account as part of SHLAA assessments and Leeds Local Plan 2040.,Not adopted,n/a,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,,Beyond 2033,2024,1,Outer South West,Morley South,0,0,
5455,SHL02051,SHL020511,1111,5551,SHL020511,5551,"Site Between 1 And 13 Stocks Hill And 28 Crab Lane, Armley, Leeds, LS12 2AD",,LDF to determine,Site not adopted within the Site Allocations Plan for housing in the current plan period. Suitability of the location will be considered as part of a future review of the Site Allocations Plan if new sites are required to meet up-to-date housing needs.,Beyond 2033,Site submitted to the SHLAA process as available for development.,Beyond 2033,The site is recorded in the 2023 SHLAA update as available with the assessment of delivery beyond the plan period to that reflect the suitability of the location as at 1 April 2023.  The delivery of the site is dependent upon any future assessment on the policy status of the location to meet up-to-date housing needs that will be taken into account as part of SHLAA assessments and Leeds Local Plan 2040.,Not adopted,n/a,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Beyond 2033,2024,1,Inner Area,Armley,0,0,
5457,SHL02053,SHL020531,1113,5553,SHL020531,5553,"2 Theaker Lane, Armley",,Suitable,Site obtained planning permission on 28/02/2018 and has current approval under 17/00615/FU.  Construction yet to commence as at 1st April 2022.,Medium (6-10yrs),Site has planning permission under 17/00615/FU by Linton Homes and available for scheme to be brought forward.,Medium (6-10yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,0,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,Allocated without planning permission,2024,1,Inner Area,Armley,0,0,
5459,SHL02055,SHL020551,1115,5555,SHL020551,5555,"Former New Western Social Club, Eyres Avenue, Armley",,Suitable,Site obtained planning permission on 18/05/2021 and has current approval under 19/05041/OT.  Construction yet to commence as at 1st April 2023.,Medium (6-10yrs),Site has planning permission under 19/05041/OT by Roxy Bingo Club (Sowerby Bridge) Ltd and available for scheme to be brought forward.,Medium (6-10yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,Site with outline planning permission,2024,1,Outer West,Armley,0,0,
5460,SHL02056,SHL020561,1116,5556,SHL020561,5556,"232 Stanningley Road, Bramley",,Suitable,Site obtained planning permission on 27/10/2021 and has current approval under 21/06345/DPD.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 21/06345/DPD by Mrs N Khan and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,12,0,0,12,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,Outer West,Bramley & Stanningley,0,0,
5465,SHL02061,SHL020611,1119,5561,SHL020611,5561,"38 North Grange Road, Headingley",,Suitable,Site obtained planning permission on 09/02/2021 and has current approval under 18/02754/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 18/02754/FU by Cotech Limited and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,11,0,0,11,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,North Leeds,Headingley & Hyde Park,0,0,
5466,SHL02062,SHL020621,1120,5562,SHL020621,5562,"Bridge House, Outwood Lane, Horsforth",,Suitable,Site obtained planning permission on 19/08/2021 and has current approval under 21/04605/DPD.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 21/04605/DPD by St Agnes Ltd and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,26,0,0,26,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,North Leeds,Horsforth,0,0,
5468,SHL02064,SHL020641,1122,5564,SHL020641,5564,"Walford Road Burmantofs Leeds LS9 7QT",,LDF to determine,Site not adopted within the Site Allocations Plan for housing in the current plan period. Suitability of the location will be considered as part of a future review of the Site Allocations Plan if new sites are required to meet up-to-date housing needs.,Beyond 2033,Site submitted to the SHLAA process as available for development.,Beyond 2033,The site is recorded in the 2023 SHLAA update as available with the assessment of delivery beyond the plan period to that reflect the suitability of the location as at 1 April 2023.  The delivery of the site is dependent upon any future assessment on the policy status of the location to meet up-to-date housing needs that will be taken into account as part of SHLAA assessments and Leeds Local Plan 2040.,Not adopted,n/a,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,Beyond 2033,2024,1,Inner Area,Burmantofts & Richmond Hill,0,0,
5761,SHL02066,SHL020661,1124,5566,SHL020661,5566,24 - 28 Great George Street,,Suitable,Site obtained planning permission on 07/07/2022 and has current approval under 21/08693/FU.  Construction yet to commence as at 1st April 2023.,Short (=<5 yrs),Site has planning permission under 21/08693/FU by Stirling Prescient No.2 Limited and available for scheme to be brought forward.,Short (=<5yrs),The site benefits from current planning approval and there are no identified impediments to the site being delivered in accordance with the approved scheme.,Not adopted,n/a,54,0,0,54,0,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,,Site with detailed planning permission,2024,1,City Centre,Little London & Woodhouse,0,0,
